No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,timestamp
21802,2015,8,26,9,6,21,2,35,600,38,25.3,1007,17,0,N,1.8,Wanshouxigong,8/26/2015 09:00:00
21803,2015,8,26,10,5,17,2,24,500,62,27.5,1006.9,16.5,0,NE,2.5,Wanshouxigong,8/26/2015 10:00:00
21804,2015,8,26,11,14,15,2,18,500,92,28.1,1006.5,16.1,0,N,1.7,Wanshouxigong,8/26/2015 11:00:00
21805,2015,8,26,12,8,16,2,15,500,119,29,1005.6,15.9,0,NE,1.9,Wanshouxigong,8/26/2015 12:00:00
21806,2015,8,26,13,11,14,2,13,500,139,29.9,1004.7,16,0,NW,1.1,Wanshouxigong,8/26/2015 13:00:00
21807,2015,8,26,14,13,13,2,10,400,139,30.5,1003.8,14.6,0,E,2.7,Wanshouxigong,8/26/2015 14:00:00
21808,2015,8,26,15,9,9,2,10,400,136,31.1,1002.8,15.1,0,NE,1.5,Wanshouxigong,8/26/2015 15:00:00
21809,2015,8,26,16,4,7,2,10,400,131,31.2,1002.9,13.9,0,NE,1.4,Wanshouxigong,8/26/2015 16:00:00
21810,2015,8,26,17,3,8,2,11,400,131,30.5,1002.8,15.4,0,E,2.3,Wanshouxigong,8/26/2015 17:00:00
21811,2015,8,26,18,5,16,2,17,400,124,29.6,1002.8,15.7,0,E,1.4,Wanshouxigong,8/26/2015 18:00:00
21812,2015,8,26,19,20,47,2,25,500,110,27.9,1003.8,16.8,0,NNE,1.2,Wanshouxigong,8/26/2015 19:00:00
21813,2015,8,26,20,18,39,2,27,500,93,25.6,1004.7,17.5,0,SE,1.4,Wanshouxigong,8/26/2015 20:00:00
21814,2015,8,26,21,14,38,2,31,600,67,24.5,1005,17.7,0,ENE,1.2,Wanshouxigong,8/26/2015 21:00:00
21815,2015,8,26,22,12,31,2,47,700,53,23.8,1005.1,18,0,E,0.7,Wanshouxigong,8/26/2015 22:00:00
21816,2015,8,26,23,18,38,2,64,800,33,23.6,1005.4,17.6,0,NE,1,Wanshouxigong,8/26/2015 23:00:00
21817,2015,8,27,0,85.02413582,20,2,39,600,55,22.8,1005.4,17.9,0,N,1.1,Wanshouxigong,8/27/2015 00:00:00
21818,2015,8,27,1,85.02413582,22,2,38,600,49,22.8,1005.3,17.7,0,NE,1.3,Wanshouxigong,8/27/2015 01:00:00
21819,2015,8,27,2,14,18,2,35,500,47,23,1005.5,17.5,0,NE,1.3,Wanshouxigong,8/27/2015 02:00:00
21820,2015,8,27,3,15,15,2,23,500,55,22.3,1005.6,17.7,0,NE,0.8,Wanshouxigong,8/27/2015 03:00:00
21821,2015,8,27,4,14,15,2,27,500,47,21.3,1005.7,17.9,0,SE,0.6,Wanshouxigong,8/27/2015 04:00:00
21822,2015,8,27,5,9,11,2,23,500,49,21.4,1005.7,16.4,0,NNE,0.7,Wanshouxigong,8/27/2015 05:00:00
21823,2015,8,27,6,7,16,2,23,400,47,21.9,1006.2,16.6,0,NNE,1.2,Wanshouxigong,8/27/2015 06:00:00
21824,2015,8,27,7,12,21,2,26,500,43,22.9,1006.6,16.4,0,NNE,1.6,Wanshouxigong,8/27/2015 07:00:00
21825,2015,8,27,8,14,16,2,24,500,51,24.6,1006.9,16.8,0,NNE,2.1,Wanshouxigong,8/27/2015 08:00:00
21826,2015,8,27,9,3,15,2,22,500,63,26.3,1007,16.2,0,NNE,1.7,Wanshouxigong,8/27/2015 09:00:00
21827,2015,8,27,10,85.02413582,13,2,19,400,76,27.6,1006.9,15.9,0,ENE,2.2,Wanshouxigong,8/27/2015 10:00:00
21828,2015,8,27,11,15,17,2,23,500,89,28.4,1006.3,15.3,0,SE,1.8,Wanshouxigong,8/27/2015 11:00:00
21829,2015,8,27,12,8,11,2,18,500,114,29.7,1005.6,14.3,0,WNW,1.2,Wanshouxigong,8/27/2015 12:00:00
21830,2015,8,27,13,8,11,2,14,400,134,30.5,1004.9,13.3,0,NE,1.1,Wanshouxigong,8/27/2015 13:00:00
21831,2015,8,27,14,13,17,2,15,400,155,31.1,1004.3,13.8,0,E,2.3,Wanshouxigong,8/27/2015 14:00:00
21832,2015,8,27,15,10,10,2,13,400,159,30.5,1003.5,12.9,0,ENE,1.5,Wanshouxigong,8/27/2015 15:00:00
21833,2015,8,27,16,9,15,2,16,400,131,30.5,1003.3,16.1,0,NNE,1.6,Wanshouxigong,8/27/2015 16:00:00
21834,2015,8,27,17,8,27,2,32,500,108,30.4,1003,14.9,0,NW,1.1,Wanshouxigong,8/27/2015 17:00:00
21835,2015,8,27,18,9,19,2,28,500,131,28.9,1003.1,15.8,0,WNW,1.7,Wanshouxigong,8/27/2015 18:00:00
21836,2015,8,27,19,12,28,2,29,1370.395031,127,26.8,1003.9,17.6,0,SE,1,Wanshouxigong,8/27/2015 19:00:00
21837,2015,8,27,20,22,37,2,37,1370.395031,99,26.9,1004.3,16.2,0,WSW,1.1,Wanshouxigong,8/27/2015 20:00:00
21838,2015,8,27,21,15,40,2,40,700,79,25.2,1004.7,17.1,0,SW,0.9,Wanshouxigong,8/27/2015 21:00:00
21839,2015,8,27,22,33,39,2,44,700,62,25.3,1004.6,17,0,W,1.1,Wanshouxigong,8/27/2015 22:00:00
21840,2015,8,27,23,30,43,2,65,800,30,24.4,1005.1,17.9,0,NE,0.9,Wanshouxigong,8/27/2015 23:00:00
21841,2015,8,28,0,19,43,2,64,1370.395031,22,22.5,1005,18.5,0,E,1.4,Wanshouxigong,8/28/2015 00:00:00
21842,2015,8,28,1,22,37,2,61,1370.395031,19,22.8,1004.8,18.3,0,ESE,1.2,Wanshouxigong,8/28/2015 01:00:00
21843,2015,8,28,2,7,32,2,49,1370.395031,23,22.5,1004.5,18.7,0,NE,1.2,Wanshouxigong,8/28/2015 02:00:00
21844,2015,8,28,3,19,29,2,46,1370.395031,25,22.3,1004.4,17.7,0,N,1.3,Wanshouxigong,8/28/2015 03:00:00
21845,2015,8,28,4,14,28,2,42,1370.395031,26,20.8,1004.2,17.6,0,SSW,0.4,Wanshouxigong,8/28/2015 04:00:00
21846,2015,8,28,5,34,34,2,30,1370.395031,32,20.7,1004.3,16.7,0,NE,0.7,Wanshouxigong,8/28/2015 05:00:00
21847,2015,8,28,6,85.02413582,13,2,22,400,44,20.6,1004.6,16.2,0,NE,0.8,Wanshouxigong,8/28/2015 06:00:00
21848,2015,8,28,7,8,19,2,24,1370.395031,41,22.4,1004.7,16.7,0,ENE,1.6,Wanshouxigong,8/28/2015 07:00:00
21849,2015,8,28,8,29,29,2,31,1370.395031,42,24.3,1004.9,16.3,0,NNE,1.6,Wanshouxigong,8/28/2015 08:00:00
21850,2015,8,28,9,3,23,2,33,1370.395031,49,25.8,1005,15.8,0,NE,1.9,Wanshouxigong,8/28/2015 09:00:00
21851,2015,8,28,10,3,23,7,29,600,68,27.4,1004.8,16.7,0,N,1.3,Wanshouxigong,8/28/2015 10:00:00
21852,2015,8,28,11,15,30,10,29,1100,88,28.9,1004.2,17.4,0,NW,1.3,Wanshouxigong,8/28/2015 11:00:00
21853,2015,8,28,12,18,26,16,26,700,100,30.1,1003.4,15.8,0,ENE,1.9,Wanshouxigong,8/28/2015 12:00:00
21854,2015,8,28,13,23,25,9,22,600,137,31.5,1002.6,16.3,0,SSE,1.5,Wanshouxigong,8/28/2015 13:00:00
21855,2015,8,28,14,11,11,2,14,300,146,32.2,1001.7,13.4,0,NW,2.3,Wanshouxigong,8/28/2015 14:00:00
21856,2015,8,28,15,9,14,2,13,300,155,32.8,1001.2,12.4,0,N,2.3,Wanshouxigong,8/28/2015 15:00:00
21857,2015,8,28,16,14,14,2,17,300,172,33.3,1000.6,11.8,0,ENE,1.1,Wanshouxigong,8/28/2015 16:00:00
21858,2015,8,28,17,13,24,2,20,300,180,32.5,1000.7,11.6,0,NE,1.6,Wanshouxigong,8/28/2015 17:00:00
21859,2015,8,28,18,16,43,2,26,300,172,31.2,1000.9,12.5,0,E,1.8,Wanshouxigong,8/28/2015 18:00:00
21860,2015,8,28,19,21,49,2,32,400,145,28.8,1001.2,16.4,0,ESE,3.2,Wanshouxigong,8/28/2015 19:00:00
21861,2015,8,28,20,28,113,2,27,400,128,26.1,1002.8,15.8,0,SW,3.7,Wanshouxigong,8/28/2015 20:00:00
21862,2015,8,28,21,25,56,2,25,400,126,24.6,1003.7,15,0,SW,2.9,Wanshouxigong,8/28/2015 21:00:00
21863,2015,8,28,22,19,33,2,27,400,107,24.5,1004,14.3,0,SSE,1.2,Wanshouxigong,8/28/2015 22:00:00
21864,2015,8,28,23,13,49,2,26,500,99,23.1,1003.9,15.2,0,ESE,1.6,Wanshouxigong,8/28/2015 23:00:00
21865,2015,8,29,0,28,54,2,28,600,90,22.5,1005,15.3,0,E,2.6,Wanshouxigong,8/29/2015 00:00:00
21866,2015,8,29,1,40,46,2,31,500,78,22.4,1005.3,16.2,0,E,1.5,Wanshouxigong,8/29/2015 01:00:00
21867,2015,8,29,2,32,44,2,25,600,86,23.4,1005.3,13.8,0,ENE,2.6,Wanshouxigong,8/29/2015 02:00:00
21868,2015,8,29,3,37,37,2,25,500,87,22.6,1004.7,13.6,0,NW,0.7,Wanshouxigong,8/29/2015 03:00:00
21869,2015,8,29,4,17,17,2,20,400,88,22.5,1004.3,14.3,0,NW,1.9,Wanshouxigong,8/29/2015 04:00:00
21870,2015,8,29,5,5,38,2,26,500,64,22.2,1004.5,15.5,0,NW,1.8,Wanshouxigong,8/29/2015 05:00:00
21871,2015,8,29,6,14,37,2,25,500,62,19.9,1005.2,15.9,0,SE,0.7,Wanshouxigong,8/29/2015 06:00:00
21872,2015,8,29,7,14,43,2,27,500,62,21.6,1005.5,16.8,0,ESE,1.2,Wanshouxigong,8/29/2015 07:00:00
21873,2015,8,29,8,36,46,2,32,600,72,23.9,1005.6,16.4,0,ENE,1.2,Wanshouxigong,8/29/2015 08:00:00
21874,2015,8,29,9,21,47,2,29,500,90,25.1,1005.9,16.5,0,ENE,1.8,Wanshouxigong,8/29/2015 09:00:00
21875,2015,8,29,10,21,41,2,28,500,106,26.4,1005.8,16.3,0,ENE,2.4,Wanshouxigong,8/29/2015 10:00:00
21876,2015,8,29,11,33,38,2,30,500,124,27.9,1005.5,14.9,0,E,1.9,Wanshouxigong,8/29/2015 11:00:00
21877,2015,8,29,12,25,42,2,28,600,158,29,1005.1,15.2,0,SSW,1.6,Wanshouxigong,8/29/2015 12:00:00
21878,2015,8,29,13,33,57,2,22,600,196,29.4,1004.6,15.5,0,SW,2.1,Wanshouxigong,8/29/2015 13:00:00
21879,2015,8,29,14,37,60,2,22,600,221,30.2,1003.9,15.5,0,SSW,2,Wanshouxigong,8/29/2015 14:00:00
21880,2015,8,29,15,38,58,2,20,600,219,29.8,1003.1,16.2,0,S,3.2,Wanshouxigong,8/29/2015 15:00:00
21881,2015,8,29,16,35,54,2,17,500,191,29.3,1003.6,16.8,0,SW,3.1,Wanshouxigong,8/29/2015 16:00:00
21882,2015,8,29,17,32,53,2,17,500,179,29,1003.1,16.2,0,SSW,2.8,Wanshouxigong,8/29/2015 17:00:00
21883,2015,8,29,18,36,61,2,18,600,171,28.4,1002.7,15,0,S,3,Wanshouxigong,8/29/2015 18:00:00
21884,2015,8,29,19,28,68,2,21,700,161,27.7,1003.5,14.7,0,SSW,2.2,Wanshouxigong,8/29/2015 19:00:00
21885,2015,8,29,20,36,50,2,23,600,150,27.5,1004.6,14.8,0,S,2,Wanshouxigong,8/29/2015 20:00:00
21886,2015,8,29,21,21,64,2,28,800,141,26.8,1005.5,15.8,0,ESE,2,Wanshouxigong,8/29/2015 21:00:00
21887,2015,8,29,22,32,59,2,32,900,139,25,1005.7,17.7,0,SE,2.6,Wanshouxigong,8/29/2015 22:00:00
21888,2015,8,29,23,35,67,4,24,1000,126,24.1,1006.2,18.3,0,ESE,1.7,Wanshouxigong,8/29/2015 23:00:00
21889,2015,8,30,0,30,44,2,19,700,102,23.6,1006.3,18.7,0,ESE,1.7,Wanshouxigong,8/30/2015 00:00:00
21890,2015,8,30,1,51,51,2,26,800,74,22.7,1006.4,18.2,0,E,2.4,Wanshouxigong,8/30/2015 01:00:00
21891,2015,8,30,2,10,32,2,23,600,54,21.9,1006.4,17.3,0,E,1.6,Wanshouxigong,8/30/2015 02:00:00
21892,2015,8,30,3,38,38,2,24,800,51,21.2,1006.7,16.4,0,ENE,1.8,Wanshouxigong,8/30/2015 03:00:00
21893,2015,8,30,4,26,31,3,25,900,53,21.2,1006.9,15.9,0,ESE,1.8,Wanshouxigong,8/30/2015 04:00:00
21894,2015,8,30,5,21,25,3,21,900,60,20.6,1007.2,18,2.5,WNW,0.3,Wanshouxigong,8/30/2015 05:00:00
21895,2015,8,30,6,85.02413582,25,3,22,1000,62,20.1,1007.3,17.7,0,ESE,0.3,Wanshouxigong,8/30/2015 06:00:00
21896,2015,8,30,7,9,21,5,25,1200,70,20.7,1007.5,17.9,0,ENE,1.5,Wanshouxigong,8/30/2015 07:00:00
21897,2015,8,30,8,24,34,4,27,1900,81,21.4,1008,18.4,0,ESE,1.5,Wanshouxigong,8/30/2015 08:00:00
21898,2015,8,30,9,7,31,5,30,1100,77,21.8,1008.3,18.4,0,E,1.7,Wanshouxigong,8/30/2015 09:00:00
21899,2015,8,30,10,32,42,6,27,1300,83,23,1008.2,18.1,0,ESE,2.1,Wanshouxigong,8/30/2015 10:00:00
21900,2015,8,30,11,39,39,5,23,1300,94,23.2,1008.5,17.6,0,E,2,Wanshouxigong,8/30/2015 11:00:00
21901,2015,8,30,12,10,33,3,25,1300,88,21.4,1008.4,18.2,0.4,ENE,1.9,Wanshouxigong,8/30/2015 12:00:00
21902,2015,8,30,13,51,51,2,29,1500,80,22.8,1007.6,17.3,0.1,ENE,3.1,Wanshouxigong,8/30/2015 13:00:00
21903,2015,8,30,14,33,33,2,28,1200,88,23,1007.5,17.9,0,E,1.4,Wanshouxigong,8/30/2015 14:00:00
21904,2015,8,30,15,23,23,2,25,1000,108,24.1,1007.3,17.1,0,E,1.7,Wanshouxigong,8/30/2015 15:00:00
21905,2015,8,30,16,24,24,2,25,1300,104,21.8,1007.3,17.2,0,S,1.5,Wanshouxigong,8/30/2015 16:00:00
21906,2015,8,30,17,27,27,2,29,1200,93,21.1,1007.3,17.7,0,SW,0.9,Wanshouxigong,8/30/2015 17:00:00
21907,2015,8,30,18,13,15,2,36,1300,76,21.3,1007.2,18.1,0,W,1.7,Wanshouxigong,8/30/2015 18:00:00
21908,2015,8,30,19,85.02413582,14,2,35,1300,73,21,1007.1,18.6,0,ENE,1.3,Wanshouxigong,8/30/2015 19:00:00
21909,2015,8,30,20,3,39,2,49,1500,43,20.7,1008,17.1,0,ESE,1.2,Wanshouxigong,8/30/2015 20:00:00
21910,2015,8,30,21,13,30,2,63,1600,27,21,1008,17.2,0,WNW,1.2,Wanshouxigong,8/30/2015 21:00:00
21911,2015,8,30,22,29,40,2,64,1600,19,20.7,1008.3,17.7,0,W,1.1,Wanshouxigong,8/30/2015 22:00:00
21912,2015,8,30,23,59,59,2,47,1300,29,21.2,1008.6,18.2,0,NW,1.2,Wanshouxigong,8/30/2015 23:00:00
21913,2015,8,31,0,32,38,2,37,1200,35,21.4,1008.8,18.6,0,NW,1.4,Wanshouxigong,8/31/2015 00:00:00
21914,2015,8,31,1,32,32,2,27,1000,41,21.5,1008.5,18.7,0,W,1.3,Wanshouxigong,8/31/2015 01:00:00
21915,2015,8,31,2,25,25,2,21,900,53,21.2,1008.6,18.8,0,W,0.9,Wanshouxigong,8/31/2015 02:00:00
21916,2015,8,31,3,37,37,2,22,900,46,21.3,1008.4,18.9,0.1,W,1.1,Wanshouxigong,8/31/2015 03:00:00
21917,2015,8,31,4,17,17,2,15,800,68,20.7,1008.2,19.4,0.4,NE,0.5,Wanshouxigong,8/31/2015 04:00:00
21918,2015,8,31,5,27,27,2,14,800,72,20.7,1008.1,19.5,0.1,ENE,0.7,Wanshouxigong,8/31/2015 05:00:00
21919,2015,8,31,6,28,28,2,14,800,78,20.3,1008.3,19.1,0.4,NE,1.2,Wanshouxigong,8/31/2015 06:00:00
21920,2015,8,31,7,25,25,2,21,900,60,20.2,1008.7,19,0.2,NNE,0.7,Wanshouxigong,8/31/2015 07:00:00
21921,2015,8,31,8,31,31,2,35,1000,38,20.5,1008.9,18.8,0.3,NE,0.4,Wanshouxigong,8/31/2015 08:00:00
21922,2015,8,31,9,4,24,2,41,900,45,21.3,1009.1,19,0,NE,1.2,Wanshouxigong,8/31/2015 09:00:00
21923,2015,8,31,10,85.02413582,112.2234586,2,35,800,53,22.1,1009.4,18.1,0,NE,1.9,Wanshouxigong,8/31/2015 10:00:00
21924,2015,8,31,11,16,17,2,31,800,63,22.5,1009.5,18.3,0,NE,1.1,Wanshouxigong,8/31/2015 11:00:00
21925,2015,8,31,12,13,23,2,32,800,71,20.2,1009.3,18.5,10.9,ESE,1.2,Wanshouxigong,8/31/2015 12:00:00
21926,2015,8,31,13,17,30,2,43,900,56,20,1008.9,18,4,NNW,0.7,Wanshouxigong,8/31/2015 13:00:00
21927,2015,8,31,14,51,51,2,36,900,67,20.9,1008.6,18.8,0.4,NW,0.7,Wanshouxigong,8/31/2015 14:00:00
21928,2015,8,31,15,85.02413582,24,2,41,900,51,21.6,1008.1,18.8,0,W,0.7,Wanshouxigong,8/31/2015 15:00:00
21929,2015,8,31,16,85.02413582,74,2,41,900,58,22.4,1008.2,18.2,0,E,1,Wanshouxigong,8/31/2015 16:00:00
21930,2015,8,31,17,12,12,2,40,900,70,22.2,1008.1,17.6,0,ESE,0.8,Wanshouxigong,8/31/2015 17:00:00
21931,2015,8,31,18,33,34,2,37,800,66,22,1008.3,19.4,0,SSE,0.7,Wanshouxigong,8/31/2015 18:00:00
21932,2015,8,31,19,21,36,2,48,900,53,21,1008.4,18.9,0.1,E,1.6,Wanshouxigong,8/31/2015 19:00:00
21933,2015,8,31,20,41,41,2,38,800,70,19.9,1008.8,18,0.3,NE,0.9,Wanshouxigong,8/31/2015 20:00:00
21934,2015,8,31,21,50,50,2,48,800,60,19.8,1009.5,18.3,0.1,E,3.5,Wanshouxigong,8/31/2015 21:00:00
21935,2015,8,31,22,29,30,2,27,600,72,18.9,1009.3,17.9,2.5,NE,1.7,Wanshouxigong,8/31/2015 22:00:00
21936,2015,8,31,23,17,17,2,19,500,77,18.7,1009.3,17.9,1.4,NE,1.5,Wanshouxigong,8/31/2015 23:00:00
21937,2015,9,1,0,8,8,2,12,500,81,18.6,1009.2,17.6,0.9,N,1.9,Wanshouxigong,9/1/2015 00:00:00
21938,2015,9,1,1,3,5,2,12,500,74,18.9,1009,17.9,0.6,N,1.7,Wanshouxigong,9/1/2015 01:00:00
21939,2015,9,1,2,37,37,2,12,500,75,18.8,1008.8,17.8,0.7,N,1.9,Wanshouxigong,9/1/2015 02:00:00
21940,2015,9,1,3,85.02413582,112.2234586,2,11,600,74,18.8,1008.8,17.6,0.3,NNE,1.3,Wanshouxigong,9/1/2015 03:00:00
21941,2015,9,1,4,13,13,2,13,600,58,18.8,1008.4,17.8,0.5,NNE,2,Wanshouxigong,9/1/2015 04:00:00
21942,2015,9,1,5,85.02413582,5,2,10,600,58,18.5,1008.1,17.7,0.3,N,2.2,Wanshouxigong,9/1/2015 05:00:00
21943,2015,9,1,6,15,15,2,14,600,52,18.5,1008.2,17.5,0.2,N,2.3,Wanshouxigong,9/1/2015 06:00:00
21944,2015,9,1,7,23,23,2,16,600,54,18.8,1008.4,17.5,0.6,NW,1.6,Wanshouxigong,9/1/2015 07:00:00
21945,2015,9,1,8,57,57,2,30,700,41,19.3,1008.7,17.3,0.2,NW,1.6,Wanshouxigong,9/1/2015 08:00:00
21946,2015,9,1,9,19,19,2,32,700,44,19.4,1009.1,18.4,0.8,ENE,1.1,Wanshouxigong,9/1/2015 09:00:00
21947,2015,9,1,10,85.02413582,5,2,38,800,38,20.3,1009.2,17.5,0,NNE,2.5,Wanshouxigong,9/1/2015 10:00:00
21948,2015,9,1,11,17,17,2,29,700,49,21.5,1009.3,17.9,0,NNE,2.6,Wanshouxigong,9/1/2015 11:00:00
21949,2015,9,1,12,85.02413582,112.2234586,17.14860311,20,1000,55,21.7,1009.5,17.5,0,NE,2.6,Wanshouxigong,9/1/2015 12:00:00
21950,2015,9,1,13,85.02413582,112.2234586,17.14860311,14,1200,58,22,1009.3,17.1,0,NE,3.1,Wanshouxigong,9/1/2015 13:00:00
21951,2015,9,1,14,25,25,2,11,1100,61,21.6,1009,18,0.1,NNE,1.4,Wanshouxigong,9/1/2015 14:00:00
21952,2015,9,1,15,85.02413582,112.2234586,2,16,1200,51,22.9,1008.5,17.6,0,NNE,1.4,Wanshouxigong,9/1/2015 15:00:00
21953,2015,9,1,16,85.02413582,28,2,18,1200,44,23.5,1008.4,17.7,0,N,1.5,Wanshouxigong,9/1/2015 16:00:00
21954,2015,9,1,17,85.02413582,5,2,19,1200,55,23.9,1008.3,17.2,0,NNE,1.7,Wanshouxigong,9/1/2015 17:00:00
21955,2015,9,1,18,85.02413582,17,2,20,1200,57,24.1,1008.3,17.1,0,N,1.7,Wanshouxigong,9/1/2015 18:00:00
21956,2015,9,1,19,85.02413582,16,2,24,1200,52,23.3,1008.2,17.3,0,NNE,1.1,Wanshouxigong,9/1/2015 19:00:00
21957,2015,9,1,20,3,30,2,30,1300,32,21.7,1008.8,18.7,0,NE,0.6,Wanshouxigong,9/1/2015 20:00:00
21958,2015,9,1,21,85.02413582,30,2,45,1400,13,20.4,1009,18.7,0,NE,0.1,Wanshouxigong,9/1/2015 21:00:00
21959,2015,9,1,22,85.02413582,112.2234586,2,51,1500,5,20.5,1009,18.8,0,NE,0.7,Wanshouxigong,9/1/2015 22:00:00
21960,2015,9,1,23,85.02413582,112.2234586,2,33,1200,17,21.9,1009.2,17.3,0,NW,1.3,Wanshouxigong,9/1/2015 23:00:00
21961,2015,9,2,0,8,13,2,36,1300,12,20.7,1009.2,18.1,0,W,0.9,Wanshouxigong,9/2/2015 00:00:00
21962,2015,9,2,1,9,16,2,31,1200,12,20.2,1009.4,17.2,0,ENE,1.4,Wanshouxigong,9/2/2015 01:00:00
21963,2015,9,2,2,10,10,2,29,1200,21,20.5,1009.4,16.9,0,NE,0.9,Wanshouxigong,9/2/2015 02:00:00
21964,2015,9,2,3,7,7,2,14,1100,42,19.9,1009.4,16.9,0,N,0.8,Wanshouxigong,9/2/2015 03:00:00
21965,2015,9,2,4,85.02413582,10,2,15,1100,40,21.1,1009.5,16.9,0,N,1.5,Wanshouxigong,9/2/2015 04:00:00
21966,2015,9,2,5,85.02413582,112.2234586,2,18,1100,34,20.5,1009.5,16.5,0,N,1.1,Wanshouxigong,9/2/2015 05:00:00
21967,2015,9,2,6,6,13,2,20,1100,30,20.3,1009.6,16.5,0,NNW,1.4,Wanshouxigong,9/2/2015 06:00:00
21968,2015,9,2,7,21,21,2,27,1200,24,21.1,1010,16.3,0,N,1.5,Wanshouxigong,9/2/2015 07:00:00
21969,2015,9,2,8,18,24,2,32,1300,22,22.3,1010.1,16.6,0,NNE,1.6,Wanshouxigong,9/2/2015 08:00:00
21970,2015,9,2,9,9,23,4,34,1300,28,24,1010.1,16.8,0,NNW,1.3,Wanshouxigong,9/2/2015 09:00:00
21971,2015,9,2,10,16,16,3,22,800,52,26.4,1010,16.6,0,NNE,2.6,Wanshouxigong,9/2/2015 10:00:00
21972,2015,9,2,11,85.02413582,5,2,16,500,72,27.5,1009.6,16.5,0,N,2.9,Wanshouxigong,9/2/2015 11:00:00
21973,2015,9,2,12,85.02413582,558,2,10,400,85,28.6,1009,15.2,0,NNE,2.9,Wanshouxigong,9/2/2015 12:00:00
21974,2015,9,2,13,3,3,2,9,400,90,29.4,1008.7,15.1,0,NE,2.6,Wanshouxigong,9/2/2015 13:00:00
21975,2015,9,2,14,7,7,2,9,300,93,29.7,1008.2,15,0,ENE,2.8,Wanshouxigong,9/2/2015 14:00:00
21976,2015,9,2,15,7,7,2,8,300,97,30.5,1007.8,14.6,0,NNE,2.6,Wanshouxigong,9/2/2015 15:00:00
21977,2015,9,2,16,8,8,2,9,300,102,30.6,1007.3,14.7,0,NE,2,Wanshouxigong,9/2/2015 16:00:00
21978,2015,9,2,17,6,6,2,10,300,101,30.2,1007.1,15.5,0,ESE,1.6,Wanshouxigong,9/2/2015 17:00:00
21979,2015,9,2,18,6,6,2,12,300,92,29.9,1007.1,17.4,0,ESE,1,Wanshouxigong,9/2/2015 18:00:00
21980,2015,9,2,19,8,8,2,27,400,65,26.2,1007.4,18.6,0,SE,0.9,Wanshouxigong,9/2/2015 19:00:00
21981,2015,9,2,20,14,36,2,42,600,44,25.6,1008,17.8,0,SW,1.1,Wanshouxigong,9/2/2015 20:00:00
21982,2015,9,2,21,12,37,2,46,600,34,25.3,1008.5,17,0,WSW,0.8,Wanshouxigong,9/2/2015 21:00:00
21983,2015,9,2,22,20,32,2,42,600,35,22.8,1008.6,18.6,0,SW,0.2,Wanshouxigong,9/2/2015 22:00:00
21984,2015,9,2,23,18,27,2,48,600,30,21.6,1008.8,18.4,0,SW,0.2,Wanshouxigong,9/2/2015 23:00:00
21985,2015,9,3,0,18,28,2,57,700,12,20.7,1009.1,18.6,0,E,0.7,Wanshouxigong,9/3/2015 00:00:00
21986,2015,9,3,1,18,27,2,57,700,4,20.3,1009.4,18.6,0,ENE,0.4,Wanshouxigong,9/3/2015 01:00:00
21987,2015,9,3,2,16,16,2,55,800,2,21.1,1009.5,18.5,0,NNE,1.2,Wanshouxigong,9/3/2015 02:00:00
21988,2015,9,3,3,20,20,2,41,700,8,20,1009.6,18.5,0,NE,0.4,Wanshouxigong,9/3/2015 03:00:00
21989,2015,9,3,4,14,14,2,26,500,22,20.9,1009.7,17.3,0,NNE,1.2,Wanshouxigong,9/3/2015 04:00:00
21990,2015,9,3,5,11,11,2,21,400,23,21.1,1010,16.9,0,NNE,1,Wanshouxigong,9/3/2015 05:00:00
21991,2015,9,3,6,14,14,2,19,500,26,20.5,1010.5,17.1,0,NE,0.7,Wanshouxigong,9/3/2015 06:00:00
21992,2015,9,3,7,6,15,2,22,500,26,22.7,1011.1,16.9,0,NE,1.6,Wanshouxigong,9/3/2015 07:00:00
21993,2015,9,3,8,8,14,2,24,500,32,23.7,1011.4,17.2,0,NNE,1.9,Wanshouxigong,9/3/2015 08:00:00
21994,2015,9,3,9,6,9,2,17,500,50,25.9,1011.4,17.5,0,NE,1.8,Wanshouxigong,9/3/2015 09:00:00
21995,2015,9,3,10,9,11,2,15,400,68,27.1,1011.3,16.4,0,N,2.3,Wanshouxigong,9/3/2015 10:00:00
21996,2015,9,3,11,9,10,2,14,500,84,28.5,1011,16.1,0,E,1.8,Wanshouxigong,9/3/2015 11:00:00
21997,2015,9,3,12,14,14,2,12,500,108,29.7,1010.4,15.4,0,NE,1.3,Wanshouxigong,9/3/2015 12:00:00
21998,2015,9,3,13,14,14,2,11,400,128,30.3,1009.8,15.6,0,E,2.1,Wanshouxigong,9/3/2015 13:00:00
21999,2015,9,3,14,14,21,2,13,400,143,31,1009.1,16.6,0,SSE,1.7,Wanshouxigong,9/3/2015 14:00:00
22000,2015,9,3,15,12,19,2,13,400,152,31,1008.7,15.4,0,SE,1.5,Wanshouxigong,9/3/2015 15:00:00
22001,2015,9,3,16,15,20,2,12,400,144,31.1,1008.4,15.9,0,SE,1.8,Wanshouxigong,9/3/2015 16:00:00
22002,2015,9,3,17,14,17,2,13,400,135,30.8,1008.1,16,0,SSW,2.1,Wanshouxigong,9/3/2015 17:00:00
22003,2015,9,3,18,11,20,2,14,400,122,29.7,1008.3,16.8,0,SSW,1.7,Wanshouxigong,9/3/2015 18:00:00
